filepath,class,split
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (88).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (155).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (146).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (111).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (147).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (193).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (127).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (34).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (86).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (149).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (165).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (179).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (5).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (104).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (56).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (80).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (174).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (102).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (188).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (82).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (170).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (119).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (11).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (74).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (191).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (46).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (103).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (133).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (72).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (76).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (8).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (106).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (108).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (1).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (168).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (13).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (75).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (35).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (87).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (139).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (57).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Pomegranate__Rotten\RottenPomegranate (161).jpg,Pomegranate__Rotten,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (376).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (580).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (561).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (222).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (96).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (601).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (439).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (480).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (464).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (48).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (458).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (470).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (29).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (529).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (129).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (299).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (302).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (463).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (54).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (419).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (434).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (524).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (482).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (515).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (119).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (125).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (550).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (189).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (537).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (86).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (87).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (353).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (132).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (503).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (502).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (247).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (176).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (155).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (72).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (380).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (396).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (213).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (93).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (94).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (95).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (231).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (262).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (282).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (534).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (1).webp,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (139).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (459).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (74).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (75).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (76).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (77).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (78).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (79).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (80).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (81).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (82).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (83).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (84).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (4).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (229).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (535).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (221).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (223).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (225).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (228).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (230).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (232).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (235).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (237).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (35).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (604).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (28).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (24).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (461).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (255).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (426).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (126).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (286).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (489).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (26).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (190).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (541).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (178).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (206).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (91).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (65).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (545).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (20).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (513).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (418).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (479).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (483).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (152).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (52).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (162).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (13).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (568).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (284).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (31).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (547).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (362).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (364).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (122).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (5).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (117).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (298).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (10).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (416).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (254).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (581).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (556).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (147).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (243).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (27).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (522).jpg,Potato__Healthy,val
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (507).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (444).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (8).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (56).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (128).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (19).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (43).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (239).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (603).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (577).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (30).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (606).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (501).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (543).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (411).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (490).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (143).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (588).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (435).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (356).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (399).jpg,Potato__Healthy,train
data\Fruit And Vegetable Diseases Dataset\Potato__Healthy\freshPotato (276).jpg,Potato__Healthy,train
